Unnamed: 0,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
1344608,1999,1,3,26,5,1999-03-26,WN,19393,WN,N742,1218,10821,1082102,30852,BWI,"Baltimore, MD",MD,24.0,Maryland,35,14307,1430701,30721,PVD,"Providence, RI",RI,44.0,Rhode Island,15,2040,2114.0,34.0,34.0,1.0,2.0,2000-2059,13.0,2127.0,2217.0,2.0,2145,2219.0,34.0,34.0,1.0,2.0,2100-2159,0.0,,0.0,65.0,65.0,50.0,1.0,328.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792507,1992,4,12,9,3,1992-12-09,AA,19805,AA,,1539,13303,1330302,32467,MIA,"Miami, FL",FL,12.0,Florida,33,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,91,1400,1414.0,14.0,14.0,0.0,0.0,1400-1459,,,,,1718,1740.0,22.0,22.0,1.0,1.0,1700-1759,0.0,,0.0,378.0,386.0,,1.0,2585.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936696,1994,2,4,2,6,1994-04-02,US,20355,US,,2917,11278,1127801,30852,DCA,"Washington, DC",VA,51.0,Virginia,38,13204,1320401,31454,MCO,"Orlando, FL",FL,12.0,Florida,33,1340,1343.0,3.0,3.0,0.0,0.0,1300-1359,,,,,1550,1551.0,1.0,1.0,0.0,0.0,1500-1559,0.0,,0.0,130.0,128.0,,1.0,759.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160187,2009,1,3,11,3,2009-03-11,WN,19393,WN,N408WN,1001,10693,1069301,30693,BNA,"Nashville, TN",TN,47.0,Tennessee,54,11433,1143301,31295,DTW,"Detroit, MI",MI,26.0,Michigan,43,910,1037.0,87.0,87.0,1.0,5.0,0900-0959,15.0,1052.0,1306.0,9.0,1140,1315.0,95.0,95.0,1.0,6.0,1100-1159,0.0,,0.0,90.0,98.0,74.0,1.0,457.0,2,0.0,87.0,8.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491980,2016,4,12,7,3,2016-12-07,NK,20416,NK,N613NK,432,13204,1320402,31454,MCO,"Orlando, FL",FL,12.0,Florida,33,10721,1072102,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,1100,1050.0,-10.0,0.0,0.0,-1.0,1100-1159,16.0,1106.0,1321.0,11.0,1351,1332.0,-19.0,0.0,0.0,-2.0,1300-1359,0.0,,0.0,171.0,162.0,135.0,1.0,1121.0,5,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228422,1992,2,5,7,4,1992-05-07,NW,19386,NW,,802,13244,1324401,33244,MEM,"Memphis, TN",TN,47.0,Tennessee,54,10693,1069301,30693,BNA,"Nashville, TN",TN,47.0,Tennessee,54,1355,1351.0,-4.0,0.0,0.0,-1.0,1300-1359,,,,,1454,1453.0,-1.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,59.0,62.0,,1.0,200.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451256,2014,4,11,1,6,2014-11-01,MQ,20398,MQ,N520MQ,3062,13930,1393003,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40.0,Oklahoma,73,845,842.0,-3.0,0.0,0.0,-1.0,0800-0859,19.0,901.0,1033.0,10.0,1040,1043.0,3.0,3.0,0.0,0.0,1000-1059,0.0,,0.0,115.0,121.0,92.0,1.0,693.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398065,2015,4,12,15,2,2015-12-15,AA,19805,AA,N4WTAA,1513,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8.0,Colorado,82,1410,1419.0,9.0,9.0,0.0,0.0,1400-1459,13.0,1432.0,1500.0,5.0,1505,1505.0,0.0,0.0,0.0,0.0,1500-1559,0.0,,0.0,115.0,106.0,88.0,1.0,592.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225753,2000,2,4,25,2,2000-04-25,AA,19805,AA,N470AA,1637,10792,1079202,30792,BUF,"Buffalo, NY",NY,36.0,New York,22,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,2023,2014.0,-9.0,0.0,0.0,-1.0,2000-2059,10.0,2024.0,2030.0,15.0,2104,2045.0,-19.0,0.0,0.0,-2.0,2100-2159,0.0,,0.0,101.0,91.0,66.0,1.0,473.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754549,2016,1,2,7,7,2016-02-07,NK,20416,NK,N503NK,371,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,12.0,Florida,33,10732,1073203,30732,BQN,"Aguadilla, PR",PR,72.0,Puerto Rico,3,2359,4.0,5.0,5.0,0.0,0.0,2300-2359,11.0,15.0,306.0,18.0,319,324.0,5.0,5.0,0.0,0.0,0001-0559,0.0,,0.0,140.0,140.0,111.0,1.0,982.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776363,1998,3,9,29,2,1998-09-29,TW,20211,TW,N928TW,264,13891,1389101,32575,ONT,"Ontario, CA",CA,6.0,California,91,15016,1501601,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,1200,1157.0,-3.0,0.0,0.0,-1.0,1200-1259,9.0,1206.0,1703.0,14.0,1736,1717.0,-19.0,0.0,0.0,-2.0,1700-1759,0.0,,0.0,216.0,200.0,177.0,1.0,1546.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985599,2013,1,2,1,5,2013-02-01,EV,20366,EV,N14960,4516,11042,1104202,30647,CLE,"Cleveland, OH",OH,39.0,Ohio,44,10397,1039705,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1518,1548.0,30.0,30.0,1.0,2.0,1500-1559,16.0,1604.0,1723.0,11.0,1708,1734.0,26.0,26.0,1.0,1.0,1700-1759,0.0,,0.0,110.0,106.0,79.0,1.0,554.0,3,26.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584153,2019,3,7,1,1,2019-07-01,WN,19393,WN,N7702A,41,10397,1039707,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,11259,1125904,30194,DAL,"Dallas, TX",TX,48.0,Texas,74,1445,1442.0,-3.0,0.0,0.0,-1.0,1400-1459,10.0,1452.0,1536.0,2.0,1550,1538.0,-12.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,125.0,116.0,104.0,1.0,721.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574581,1991,4,11,5,2,1991-11-05,UA,19977,UA,,529,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,11292,1129201,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,1017,1016.0,-1.0,0.0,0.0,-1.0,1000-1059,,,,,1120,1135.0,15.0,15.0,1.0,1.0,1100-1159,0.0,,0.0,123.0,139.0,,1.0,693.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374739,2010,2,6,3,4,2010-06-03,F9,20436,F9,N927FR,219,10423,1042302,30423,AUS,"Austin, TX",TX,48.0,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,1859,1934.0,35.0,35.0,1.0,2.0,1800-1859,10.0,1944.0,2024.0,4.0,2010,2028.0,18.0,18.0,1.0,1.0,2000-2059,0.0,,0.0,131.0,114.0,100.0,1.0,775.0,4,0.0,0.0,6.0,0.0,12.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217858,2018,2,6,4,1,2018-06-04,WN,19393,WN,N566WN,1347,13891,1389101,32575,ONT,"Ontario, CA",CA,6.0,California,91,11259,1125903,30194,DAL,"Dallas, TX",TX,48.0,Texas,74,840,857.0,17.0,17.0,1.0,1.0,0800-0859,9.0,906.0,1336.0,3.0,1330,1339.0,9.0,9.0,0.0,0.0,1300-1359,0.0,,0.0,170.0,162.0,150.0,1.0,1200.0,5,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688817,1993,2,6,25,5,1993-06-25,AA,19805,AA,,581,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,1510,1513.0,3.0,3.0,0.0,0.0,1500-1559,,,,,1735,,,,,,1700-1759,0.0,,1.0,145.0,,,1.0,802.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866656,1989,1,1,25,3,1989-01-25,US,20355,US,,6,14122,1412201,30198,PIT,"Pittsburgh, PA",PA,42.0,Pennsylvania,23,12953,1295301,31703,LGA,"New York, NY",NY,36.0,New York,22,2145,2144.0,-1.0,0.0,0.0,-1.0,2100-2159,,,,,2251,2250.0,-1.0,0.0,0.0,-1.0,2200-2259,0.0,,0.0,66.0,66.0,,1.0,335.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731326,2008,3,9,19,5,2008-09-19,AA,19805,AA,N598AA,1192,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,13244,1324401,33244,MEM,"Memphis, TN",TN,47.0,Tennessee,54,1645,1644.0,-1.0,0.0,0.0,-1.0,1600-1659,12.0,1656.0,1800.0,9.0,1810,1809.0,-1.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,85.0,85.0,64.0,1.0,432.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573254,1999,3,7,27,2,1999-07-27,DL,19790,DL,N2807W,1702,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,900,857.0,-3.0,0.0,0.0,-1.0,0900-0959,16.0,913.0,1136.0,2.0,1139,1138.0,-1.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,99.0,101.0,83.0,1.0,596.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054303,2018,2,6,27,3,2018-06-27,OO,20304,OO,N255SY,4508,10713,1071302,30713,BOI,"Boise, ID",ID,16.0,Idaho,83,14747,1474703,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,1052,1048.0,-4.0,0.0,0.0,-1.0,1000-1059,15.0,1103.0,1117.0,23.0,1140,1140.0,0.0,0.0,0.0,0.0,1100-1159,0.0,,0.0,108.0,112.0,74.0,1.0,399.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861040,1999,2,4,27,2,1999-04-27,NW,19386,NW,N608NW,1433,13076,1307601,33076,LSE,"La Crosse, WI",WI,55.0,Wisconsin,45,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,535,531.0,-4.0,0.0,0.0,-1.0,0001-0559,5.0,536.0,601.0,3.0,618,604.0,-14.0,0.0,0.0,-1.0,0600-0659,0.0,,0.0,43.0,33.0,25.0,1.0,120.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743482,1998,1,3,27,5,1998-03-27,DL,19790,DL,N306WA,1267,14869,1486902,34614,SLC,"Salt Lake City, UT",UT,49.0,Utah,87,13486,1348601,33486,MSO,"Missoula, MT",MT,30.0,Montana,84,1445,1502.0,17.0,17.0,1.0,1.0,1400-1459,10.0,1512.0,1611.0,4.0,1609,1615.0,6.0,6.0,0.0,0.0,1600-1659,0.0,,0.0,84.0,73.0,59.0,1.0,436.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859560,2007,2,4,22,7,2007-04-22,9E,20363,9E,80369E,2857,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,13851,1385102,33851,OKC,"Oklahoma City, OK",OK,40.0,Oklahoma,73,1305,1302.0,-3.0,0.0,0.0,-1.0,1300-1359,22.0,1324.0,1522.0,4.0,1514,1526.0,12.0,12.0,0.0,0.0,1500-1559,0.0,,0.0,129.0,144.0,118.0,1.0,695.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467367,2001,2,4,9,1,2001-04-09,UA,19977,UA,N809Ã¤1,895,10721,1072101,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,830,839.0,9.0,9.0,0.0,0.0,0800-0859,20.0,859.0,1020.0,8.0,1007,1028.0,21.0,21.0,1.0,1.0,1000-1059,0.0,,0.0,157.0,169.0,141.0,1.0,867.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141627,2012,3,8,26,7,2012-08-26,WN,19393,WN,N924WN,387,12191,1219102,31453,HOU,"Houston, TX",TX,48.0,Texas,74,13232,1323202,30977,MDW,"Chicago, IL",IL,17.0,Illinois,41,1315,1324.0,9.0,9.0,0.0,0.0,1300-1359,8.0,1332.0,1539.0,6.0,1545,1545.0,0.0,0.0,0.0,0.0,1500-1559,0.0,,0.0,150.0,141.0,127.0,1.0,937.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285605,2019,3,7,27,6,2019-07-27,UA,19977,UA,N409UA,1428,11618,1161802,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12.0,Florida,33,700,742.0,42.0,42.0,1.0,2.0,0700-0759,13.0,755.0,1017.0,3.0,950,1020.0,30.0,30.0,1.0,2.0,0900-0959,0.0,,0.0,170.0,158.0,142.0,1.0,1023.0,5,4.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56869,2015,4,11,10,2,2015-11-10,OO,20304,OO,N951SW,6228,12389,1238902,32389,ISN,"Williston, ND",ND,38.0,North Dakota,66,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,605,557.0,-8.0,0.0,0.0,-1.0,0600-0659,25.0,622.0,646.0,6.0,714,652.0,-22.0,0.0,0.0,-2.0,0700-0759,0.0,,0.0,129.0,115.0,84.0,1.0,576.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100794,2018,2,5,18,5,2018-05-18,WN,19393,WN,N441WN,406,15016,1501606,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,14683,1468305,33214,SAT,"San Antonio, TX",TX,48.0,Texas,74,1055,1110.0,15.0,15.0,1.0,1.0,1000-1059,10.0,1120.0,1305.0,3.0,1310,1308.0,-2.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,135.0,118.0,105.0,1.0,786.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161740,1993,4,11,16,2,1993-11-16,AA,19805,AA,,1334,12992,1299201,32600,LIT,"Little Rock, AR",AR,5.0,Arkansas,71,10693,1069301,30693,BNA,"Nashville, TN",TN,47.0,Tennessee,54,1741,1742.0,1.0,1.0,0.0,0.0,1700-1759,,,,,1845,1858.0,13.0,13.0,0.0,0.0,1800-1859,0.0,,0.0,64.0,76.0,,1.0,328.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795862,2000,3,9,30,6,2000-09-30,WN,19393,WN,N314,217,11259,1125902,30194,DAL,"Dallas, TX",TX,48.0,Texas,74,10423,1042302,30423,AUS,"Austin, TX",TX,48.0,Texas,74,1615,1636.0,21.0,21.0,1.0,1.0,1600-1659,7.0,1643.0,1716.0,4.0,1700,1720.0,20.0,20.0,1.0,1.0,1700-1759,0.0,,0.0,45.0,44.0,33.0,1.0,189.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395784,2000,4,10,22,7,2000-10-22,WN,19393,WN,N342,770,13796,1379601,32457,OAK,"Oakland, CA",CA,6.0,California,91,14570,1457001,34570,RNO,"Reno, NV",NV,32.0,Nevada,85,1825,1910.0,45.0,45.0,1.0,3.0,1800-1859,8.0,1918.0,1954.0,3.0,1910,1957.0,47.0,47.0,1.0,3.0,1900-1959,0.0,,0.0,45.0,47.0,36.0,1.0,181.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497691,2009,3,8,31,1,2009-08-31,WN,19393,WN,N264LV,325,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4.0,Arizona,81,15016,1501602,31123,STL,"St. Louis, MO",MO,29.0,Missouri,64,1015,1015.0,0.0,0.0,0.0,0.0,1000-1059,17.0,1032.0,1506.0,3.0,1520,1509.0,-11.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,185.0,174.0,154.0,1.0,1262.0,6,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768100,2018,4,12,31,1,2018-12-31,F9,20436,F9,N307FR,1628,13931,1393102,33667,ORF,"Norfolk, VA",VA,51.0,Virginia,38,13204,1320402,31454,MCO,"Orlando, FL",FL,12.0,Florida,33,1702,1654.0,-8.0,0.0,0.0,-1.0,1700-1759,14.0,1708.0,1841.0,7.0,1907,1848.0,-19.0,0.0,0.0,-2.0,1900-1959,0.0,,0.0,125.0,114.0,93.0,1.0,655.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286258,2009,1,3,25,3,2009-03-25,OH,20417,OH,N815CA,6459,11433,1143301,31295,DTW,"Detroit, MI",MI,26.0,Michigan,43,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,1155,1155.0,0.0,0.0,0.0,0.0,1100-1159,22.0,1217.0,1307.0,4.0,1307,1311.0,4.0,4.0,0.0,0.0,1300-1359,0.0,,0.0,72.0,76.0,50.0,1.0,229.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694735,2008,4,11,18,2,2008-11-18,OO,20304,OO,N986CA,2669,13342,1334202,33342,MKE,"Milwaukee, WI",WI,55.0,Wisconsin,45,10693,1069301,30693,BNA,"Nashville, TN",TN,47.0,Tennessee,54,1345,1338.0,-7.0,0.0,0.0,-1.0,1300-1359,10.0,1348.0,1454.0,4.0,1518,1458.0,-20.0,0.0,0.0,-2.0,1500-1559,0.0,,0.0,93.0,80.0,66.0,1.0,475.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761780,2005,3,7,10,7,2005-07-10,MQ,20398,MQ,N805AE,3151,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,14831,1483102,32457,SJC,"San Jose, CA",CA,6.0,California,91,1500,1458.0,-2.0,0.0,0.0,-1.0,1500-1559,12.0,1510.0,1559.0,3.0,1607,1602.0,-5.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,67.0,64.0,49.0,1.0,308.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568847,1988,1,3,10,4,1988-03-10,DL,19790,DL,,1416,10140,1014001,30140,ABQ,"Albuquerque, NM",NM,35.0,New Mexico,86,11540,1154001,30615,ELP,"El Paso, TX",TX,48.0,Texas,74,2145,2158.0,13.0,13.0,0.0,0.0,2100-2159,,,,,2231,2254.0,23.0,23.0,1.0,1.0,2200-2259,0.0,,0.0,46.0,56.0,,1.0,223.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922464,2012,4,12,28,5,2012-12-28,B6,20409,B6,N584JB,28,15304,1530402,33195,TPA,"Tampa, FL",FL,12.0,Florida,33,12478,1247802,31703,JFK,"New York, NY",NY,36.0,New York,22,1845,1900.0,15.0,15.0,1.0,1.0,1800-1859,11.0,1911.0,2113.0,7.0,2120,2120.0,0.0,0.0,0.0,0.0,2100-2159,0.0,,0.0,155.0,140.0,122.0,1.0,1005.0,5,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207169,2001,3,8,14,2,2001-08-14,US,20355,US,N510AÃ¤,2062,11057,1105702,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,1330,1326.0,-4.0,0.0,0.0,-1.0,1300-1359,16.0,1342.0,1501.0,4.0,1508,1505.0,-3.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,98.0,99.0,79.0,1.0,448.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912520,2007,3,9,9,7,2007-09-09,EV,20366,EV,N820AS,4782,10397,1039703,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,10874,1087401,30647,CAK,"Akron, OH",OH,39.0,Ohio,44,945,954.0,9.0,9.0,0.0,0.0,0900-0959,20.0,1014.0,1139.0,5.0,1130,1144.0,14.0,14.0,0.0,0.0,1100-1159,0.0,,0.0,105.0,110.0,85.0,1.0,528.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927580,2010,3,9,6,1,2010-09-06,WN,19393,WN,N750SA,1113,12191,1219101,31453,HOU,"Houston, TX",TX,48.0,Texas,74,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32.0,Nevada,85,1640,1745.0,65.0,65.0,1.0,4.0,1600-1659,16.0,1801.0,1844.0,13.0,1755,1857.0,62.0,62.0,1.0,4.0,1700-1759,0.0,,0.0,195.0,192.0,163.0,1.0,1235.0,5,62.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164170,1990,1,1,25,4,1990-01-25,US,20355,US,,2866,14747,1474702,30559,SEA,"Seattle, WA",WA,53.0,Washington,93,14570,1457001,34570,RNO,"Reno, NV",NV,32.0,Nevada,85,1120,1118.0,-2.0,0.0,0.0,-1.0,1100-1159,,,,,1257,1247.0,-10.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,97.0,89.0,,1.0,564.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903468,1993,4,12,30,4,1993-12-30,NW,19386,NW,,1058,10627,1062701,30627,BIS,"Bismarck/Mandan, ND",ND,38.0,North Dakota,66,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,1110,1108.0,-2.0,0.0,0.0,-1.0,1100-1159,,,,,1224,1227.0,3.0,3.0,0.0,0.0,1200-1259,0.0,,0.0,74.0,79.0,,1.0,386.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637242,2005,3,8,1,1,2005-08-01,NW,19386,NW,N301US,1271,11278,1127801,30852,DCA,"Washington, DC",VA,51.0,Virginia,38,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,820,821.0,1.0,1.0,0.0,0.0,0800-0859,14.0,835.0,940.0,8.0,959,948.0,-11.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,159.0,147.0,125.0,1.0,931.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589239,2019,1,3,14,4,2019-03-14,UA,19977,UA,N821UA,1882,14057,1405702,34057,PDX,"Portland, OR",OR,41.0,Oregon,92,14771,1477104,32457,SFO,"San Francisco, CA",CA,6.0,California,91,2012,2011.0,-1.0,0.0,0.0,-1.0,2000-2059,13.0,2024.0,2148.0,10.0,2200,2158.0,-2.0,0.0,0.0,-1.0,2200-2259,0.0,,0.0,108.0,107.0,84.0,1.0,550.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508718,2004,4,10,2,6,2004-10-02,CO,19704,CO,N73406,1206,12266,1226602,31453,IAH,"Houston, TX",TX,48.0,Texas,74,15304,1530401,33195,TPA,"Tampa, FL",FL,12.0,Florida,33,1314,1320.0,6.0,6.0,0.0,0.0,1300-1359,16.0,1336.0,1615.0,5.0,1632,1620.0,-12.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,138.0,120.0,99.0,1.0,787.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
